  9.4356172e-04 -4.1790001e-04  1.0430000e-04
  9.4428030e-04 -4.2430000e-04  1.0750000e-04
  9.4456808e-04 -4.2520001e-04  1.1240000e-04
  9.4485597e-04 -4.2480000e-04  1.1970000e-04
  9.4514398e-04 -4.2090000e-04  1.3099999e-04
  9.4543229e-04 -4.1109999e-04  1.3990000e-04
  9.4572082e-04 -3.9780000e-04  1.4880000e-04
  9.4600947e-04 -3.8650000e-04  1.5370001e-04
  9.4629842e-04 -3.7860000e-04  1.4580000e-04
  9.4658718e-04 -3.7030000e-04  1.2339999e-04
  9.4687642e-04 -3.6380001e-04  1.0430000e-04
  9.4716583e-04 -3.6159999e-04  9.6379998e-05
  9.4788987e-04 -3.7640001e-04  8.4380001e-05
  9.4861520e-04 -3.8620000e-04  8.0329999e-05
  9.4934151e-04 -3.9279999e-04  7.9780002e-05
  9.5006899e-04 -3.9730000e-04  7.8379999e-05
  9.5079758e-04 -4.0080000e-04  7.8179997e-05
  9.5152733e-04 -4.0339999e-04  7.8379999e-05
  9.5225812e-04 -4.0500000e-04  7.8179997e-05
  9.5299003e-04 -4.0729999e-04  7.6379998e-05
  9.5313648e-04 -4.0769999e-04  7.5579999e-05
  9.5372309e-04 -4.0980001e-04  7.5780001e-05
  9.9187205e-04 -4.6410001e-04  8.7040004e-05
  1.0332000e-03 -5.0660002e-04  1.0050000e-04
  1.0781219e-03 -5.5170001e-04  1.1660000e-04
  1.1271270e-03 -6.0119998e-04  1.3610000e-04
  1.1808000e-03 -6.5569999e-04  1.5979999e-04
  1.2398401e-03 -7.1519997e-04  1.8870000e-04
  1.2460700e-03 -7.2180002e-04  1.9190001e-04
  1.2523640e-03 -7.2780001e-04  1.9520000e-04
  1.2587210e-03 -7.3430000e-04  1.9860000e-04
  1.2651430e-03 -7.4079999e-04  2.0200000e-04
  1.2716310e-03 -7.4729999e-04  2.0559999e-04
  1.2781860e-03 -7.5379998e-04  2.0920001e-04
  1.2848080e-03 -7.6030003e-04  2.1290001e-04
  1.2915001e-03 -7.6730002e-04  2.1660000e-04
  1.2982620e-03 -7.7380001e-04  2.2050001e-04
  1.3050950e-03 -7.8030000e-04  2.2410000e-04
  1.3120000e-03 -7.8680000e-04  2.2780000e-04
  1.3189790e-03 -7.9379999e-04  2.3160000e-04
  1.3260320e-03 -8.0129999e-04  2.3550000e-04
  1.3331610e-03 -8.0829998e-04  2.3960001e-04
  1.3403679e-03 -8.1579998e-04  2.4369999e-04
  1.3476521e-03 -8.2329998e-04  2.4840000e-04
  1.3550160e-03 -8.3029998e-04  2.5340001e-04
  1.3624619e-03 -8.3729997e-04  2.5859999e-04
  1.3699890e-03 -8.4430003e-04  2.6370000e-04
  1.3730230e-03 -8.4629998e-04  2.6569999e-04
  1.3776000e-03 -8.5030001e-04  2.6840001e-04
  1.3852960e-03 -8.5680000e-04  2.7250001e-04
  1.3930789e-03 -8.6330000e-04  2.7610001e-04
  1.3962160e-03 -8.6640002e-04  2.7749999e-04
  1.3993680e-03 -8.6989999e-04  2.7900000e-04
  1.4025340e-03 -8.7340001e-04  2.8060001e-04
  1.4057140e-03 -8.7689998e-04  2.8240000e-04
  1.4089090e-03 -8.8040001e-04  2.8440001e-04
  1.4121180e-03 -8.8389998e-04  2.8680000e-04
  1.4153430e-03 -8.8740001e-04  2.8959999e-04
  1.4185810e-03 -8.9040003e-04  2.9220001e-04
  1.4218350e-03 -8.9289999e-04  2.9470000e-04
  1.4251040e-03 -8.9590001e-04  2.9729999e-04
  1.4267430e-03 -8.9740002e-04  2.9850000e-04
  1.4283870e-03 -8.9839997e-04  2.9970001e-04
  1.4300350e-03 -9.0039999e-04  3.0089999e-04
  1.4316860e-03 -9.0140000e-04  3.0210000e-04
  1.4333409e-03 -9.0290001e-04  3.0350001e-04
  1.4350000e-03 -9.0440002e-04  3.0489999e-04
  1.4366630e-03 -9.0639998e-04  3.0630000e-04
  1.4383290e-03 -9.0789999e-04  3.0799999e-04
  1.4400000e-03 -9.0990000e-04  3.1030001e-04
  1.4416740e-03 -9.1090001e-04  3.1280000e-04
  1.4433530e-03 -9.1140001e-04  3.1549999e-04
  1.4450350e-03 -9.1140001e-04  3.1840001e-04
  1.4467210e-03 -9.1040001e-04  3.2090000e-04
  1.4484110e-03 -9.0839999e-04  3.2260001e-04
  1.4501050e-03 -9.0639998e-04  3.2250001e-04
  1.4518030e-03 -9.0540003e-04  3.2150000e-04
  1.4535050e-03 -9.0490002e-04  3.2039999e-04
  1.4552110e-03 -9.0490002e-04  3.1919999e-04
  1.4569210e-03 -9.0540003e-04  3.1790001e-04
  1.4586350e-03 -9.0540003e-04  3.1660000e-04
  1.4603530e-03 -9.0639998e-04  3.1390000e-04
  1.4620760e-03 -9.0789999e-04  3.1120001e-04
  1.4638019e-03 -9.1190002e-04  3.0849999e-04
  1.4655320e-03 -9.1639999e-04  3.0769999e-04
  1.4672660e-03 -9.2040002e-04  3.0809999e-04
  1.4690050e-03 -9.2389999e-04  3.0920000e-04
  1.4707471e-03 -9.2690001e-04  3.1040001e-04
  1.4724940e-03 -9.2939998e-04  3.1159999e-04
  1.4742450e-03 -9.3189999e-04  3.1259999e-04
  1.4759999e-03 -9.3440001e-04  3.1350000e-04
  1.4777590e-03 -9.3689997e-04  3.1450001e-04
  1.4795230e-03 -9.3939999e-04  3.1549999e-04
  1.4848380e-03 -9.4639999e-04  3.1939999e-04
  1.4937830e-03 -9.5690001e-04  3.2580001e-04
  1.5028360e-03 -9.6640002e-04  3.3230000e-04
  1.5120000e-03 -9.7589998e-04  3.3899999e-04
  1.5212760e-03 -9.8490005e-04  3.4590001e-04
  1.5306670e-03 -9.9340000e-04  3.5300001e-04
  1.5401740e-03 -1.0019999e-03  3.6020001e-04
  1.5498000e-03 -1.0090000e-03  3.6760001e-04
  1.5595470e-03 -1.0160001e-03  3.7299999e-04
  1.5694180e-03 -1.0240000e-03  3.7850000e-04
  1.5794140e-03 -1.0319999e-03  3.8410001e-04
  1.5895390e-03 -1.0400000e-03  3.9000000e-04
  1.5997940e-03 -1.0490000e-03  3.9589999e-04
  1.6101820e-03 -1.0580000e-03  4.0190000e-04
  1.6207061e-03 -1.0670000e-03  4.0819999e-04
  1.6313680e-03 -1.0760000e-03  4.1450001e-04
  1.6421720e-03 -1.0840000e-03  4.2110001e-04
  1.6531200e-03 -1.0930001e-03  4.2770000e-04
  1.6642150e-03 -1.1030000e-03  4.3459999e-04
  1.6754600e-03 -1.1120000e-03  4.4149999e-04
  1.6868570e-03 -1.1230001e-03  4.4860001e-04
  1.6984110e-03 -1.1390001e-03  4.5570001e-04
  1.7007410e-03 -1.1430000e-03  4.5709999e-04
  1.7030770e-03 -1.1490000e-03  4.5840000e-04
  1.7054200e-03 -1.1570000e-03  4.5980001e-04
  1.7077690e-03 -1.1710000e-03  4.6159999e-04
  1.7101240e-03 -1.1930000e-03  4.7200001e-04
  1.7113040e-03 -1.2020000e-03  4.8759999e-04
  1.7124860e-03 -1.2040000e-03  5.0909998e-04
  1.7136700e-03 -1.2000001e-03  5.2559999e-04
  1.7148550e-03 -1.1990000e-03  5.3010002e-04
  1.7160421e-03 -1.2100000e-03  5.3409999e-04
  1.7172300e-03 -1.2270000e-03  5.6520000e-04
  1.7184200e-03 -1.2200000e-03  6.2579999e-04
  1.7191350e-03 -1.1910000e-03  6.7430001e-04
  1.7196120e-03 -1.1610000e-03  7.0430001e-04
  1.7200890e-03 -1.1239999e-03  7.2429999e-04
  1.7205660e-03 -1.0810000e-03  7.3079998e-04
  1.7210440e-03 -1.0380000e-03  7.2170002e-04
  1.7215220e-03 -9.9930004e-04  6.9870002e-04
  1.7220000e-03 -9.6729997e-04  6.6409999e-04
  1.7243950e-03 -9.5040002e-04  4.7400000e-04
  1.7267970e-03 -1.0329999e-03  4.1730001e-04
  1.7292050e-03 -1.0900000e-03  4.1420001e-04
  1.7316201e-03 -1.1250000e-03  4.1519999e-04
  1.7340420e-03 -1.1570000e-03  4.1630000e-04
  1.7364710e-03 -1.1950000e-03  4.1740001e-04
  1.7389060e-03 -1.2530000e-03  4.2249999e-04
  1.7401261e-03 -1.2970000e-03  4.3640001e-04
  1.7413480e-03 -1.3440000e-03  4.7319999e-04
  1.7425721e-03 -1.3720000e-03  5.4019998e-04
  1.7437980e-03 -1.3710000e-03  6.1579997e-04
  1.7450250e-03 -1.3590000e-03  6.5840001e-04
  1.7462540e-03 -1.3830001e-03  6.6389999e-04
  1.7474840e-03 -1.4550000e-03  7.1400002e-04
  1.7487170e-03 -1.4980000e-03  9.0940000e-04
  1.7492099e-03 -1.4810000e-03  1.0250000e-03
  1.7497040e-03 -1.4290001e-03  1.1450000e-03
  1.7501980e-03 -1.3410000e-03  1.2650000e-03
  1.7506920e-03 -1.2180000e-03  1.3730000e-03
  1.7511860e-03 -1.0680000e-03  1.4460000e-03
  1.7516810e-03 -9.0839999e-04  1.4690000e-03
  1.7521760e-03 -7.4579997e-04  1.4370000e-03
  1.7526720e-03 -5.9429999e-04  1.3520001e-03
  1.7536629e-03 -3.7649999e-04  1.0750000e-03
  1.7549050e-03 -3.1340000e-04  6.9969997e-04
  1.7561470e-03 -4.1499999e-04  4.5349999e-04
  1.7573920e-03 -5.6359998e-04  3.4750000e-04
  1.7586380e-03 -6.8569998e-04  3.1629999e-04
  1.7598870e-03 -7.6580001e-04  3.1000000e-04
  1.7611360e-03 -8.1880001e-04  3.0950000e-04
  1.7636420e-03 -8.8790001e-04  3.1040001e-04
  1.7661540e-03 -9.3390001e-04  3.1150001e-04
  1.7686730e-03 -9.6839998e-04  3.1269999e-04
  1.7712000e-03 -9.9550001e-04  3.1400000e-04
  1.7737340e-03 -1.0180000e-03  3.1539999e-04
  1.7762750e-03 -1.0380000e-03  3.1670000e-04
  1.7788240e-03 -1.0540000e-03  3.1810001e-04
  1.7813790e-03 -1.0690000e-03  3.1949999e-04
  1.7839420e-03 -1.0830000e-03  3.2080000e-04
  1.7968700e-03 -1.1370000e-03  3.2769999e-04
  1.8099850e-03 -1.1790000e-03  3.3580000e-04
  1.8232940e-03 -1.2140000e-03  3.4420000e-04
  1.8785460e-03 -1.3280000e-03  3.8030001e-04
  1.9372500e-03 -1.4270000e-03  4.2110001e-04
  1.9997419e-03 -1.5230000e-03  4.6750001e-04
  2.0663999e-03 -1.6190000e-03  5.2030000e-04
  2.1014239e-03 -1.6680000e-03  5.4939999e-04
  2.1376549e-03 -1.7209999e-03  5.8050000e-04
  2.1562430e-03 -1.7509999e-03  5.9700001e-04
  2.1751579e-03 -1.7969999e-03  6.1410002e-04
  2.1944069e-03 -1.8650000e-03  6.6070003e-04
  2.2061211e-03 -1.9070000e-03  7.2539999e-04
  2.2140001e-03 -1.9290000e-03  7.8850001e-04
  2.2179610e-03 -1.9360000e-03  8.4110000e-04
  2.2219350e-03 -1.9120000e-03  9.1070001e-04
  2.2259250e-03 -1.8450000e-03  9.6380000e-04
  2.2275241e-03 -1.8090000e-03  9.7330002e-04
  2.2299280e-03 -1.7630000e-03  9.4970001e-04
  2.2339460e-03 -1.7400000e-03  9.1459998e-04
  2.2379779e-03 -1.7270000e-03  9.1260002e-04
  2.2420250e-03 -1.6740001e-03  9.1499998e-04
  2.2460870e-03 -1.6480000e-03  8.2439999e-04
  2.2501629e-03 -1.7090000e-03  7.6730002e-04
  2.2542551e-03 -1.7740000e-03  7.8690000e-04
  2.2583611e-03 -1.8269999e-03  8.1499998e-04
  2.2624820e-03 -1.8500000e-03  9.0320001e-04
  2.2666180e-03 -1.8290000e-03  9.7430003e-04
  2.2707691e-03 -1.7650001e-03  1.0629999e-03
  2.2728511e-03 -1.6880000e-03  1.0990000e-03
  2.2749361e-03 -1.6129999e-03  1.0570000e-03
  2.2791179e-03 -1.5730000e-03  9.4800000e-04
  2.2833149e-03 -1.6200000e-03  8.8190002e-04
  2.2875280e-03 -1.6840000e-03  8.9349999e-04
  2.2917560e-03 -1.7370000e-03  9.2710002e-04
  2.2960000e-03 -1.8700000e-03  9.9440000e-04
  2.3002599e-03 -1.9170000e-03  1.3780000e-03
  2.3045349e-03 -1.4930000e-03  1.8889999e-03
  2.3062499e-03 -1.0810000e-03  1.9930000e-03
  2.3079671e-03 -6.5060001e-04  1.8200000e-03
  2.3096870e-03 -4.0779999e-04  1.3330000e-03
  2.3114090e-03 -4.2359999e-04  9.1489998e-04
  2.3131340e-03 -5.5740000e-04  7.4140000e-04
  2.3148621e-03 -6.8509998e-04  6.2040001e-04
  2.3165920e-03 -7.8120001e-04  5.1639997e-04
  2.3183250e-03 -8.7779999e-04  4.4710000e-04
  2.3200600e-03 -9.6739997e-04  4.1290000e-04
  2.3217979e-03 -1.0420000e-03  3.8740001e-04
  2.3261539e-03 -1.1610000e-03  3.7170001e-04
  2.3305260e-03 -1.2469999e-03  3.3839999e-04
  2.3349151e-03 -1.3240000e-03  3.3139999e-04
  2.3393210e-03 -1.3750000e-03  3.3320001e-04
  2.3437431e-03 -1.4050000e-03  3.2620001e-04
  2.3459599e-03 -1.4100000e-03  3.1820001e-04
  2.3481820e-03 -1.4299999e-03  2.8370001e-04
  2.3490719e-03 -1.4430000e-03  2.6619999e-04
  2.3616001e-03 -1.5850000e-03  2.7110000e-04
  2.3843080e-03 -1.7260000e-03  2.8010001e-04
  2.4796801e-03 -2.0790000e-03  3.2009999e-04
  2.5830001e-03 -2.3630001e-03  3.6750000e-04
  2.6953041e-03 -2.6459999e-03  4.2430000e-04
  2.8178180e-03 -2.9490001e-03  4.9270003e-04
  2.9519999e-03 -3.2840001e-03  5.7590002e-04
  3.0996001e-03 -3.6599999e-03  6.7749998e-04
  3.2627371e-03 -4.0890002e-03  8.0330000e-04
  3.4439999e-03 -4.5830002e-03  9.6089998e-04
  3.6465880e-03 -5.1580002e-03  1.1590000e-03
  3.8745000e-03 -5.8309999e-03  1.4120000e-03
  4.1327998e-03 -6.6310000e-03  1.7400000e-03
  4.2753099e-03 -7.0830001e-03  1.9400000e-03
  4.4280002e-03 -7.5869998e-03  2.1700000e-03
  4.5920000e-03 -8.1300000e-03  2.4359999e-03
  4.7686161e-03 -8.7350002e-03  2.7429999e-03
  4.9593602e-03 -9.3999999e-03  3.1010001e-03
  5.1660002e-03 -1.0150000e-02  3.5200000e-03
  5.3906091e-03 -1.0950000e-02  4.0110000e-03
  5.6356359e-03 -1.1840000e-02  4.5909998e-03
  5.9039998e-03 -1.2850000e-02  5.2780001e-03
  6.1992002e-03 -1.3960000e-02  6.0950001e-03
  6.3581541e-03 -1.4560000e-02  6.5609999e-03
  6.5254741e-03 -1.5210000e-02  7.0620002e-03
  6.7018382e-03 -1.5900001e-02  7.6210001e-03
  6.8879998e-03 -1.6650001e-02  8.2729999e-03
  6.9653932e-03 -1.6969999e-02  8.5760001e-03
  7.0445458e-03 -1.7250000e-02  8.9339996e-03
  7.0847999e-03 -1.7360000e-02  9.1129998e-03
  7.1010310e-03 -1.7390000e-02  9.1749998e-03
  7.1255169e-03 -1.7440001e-02  9.2409998e-03
  7.1667060e-03 -1.7589999e-02  9.3550002e-03
  7.2083720e-03 -1.7729999e-02  9.4980001e-03
  7.2505260e-03 -1.7850000e-02  9.6469996e-03
  7.2931768e-03 -1.7990001e-02  9.7300000e-03
  7.3363320e-03 -1.8200001e-02  9.8390002e-03
  7.3799998e-03 -1.8420000e-02  1.0010000e-02
  7.4241920e-03 -1.8630000e-02  1.0190000e-02
  7.4689160e-03 -1.8810000e-02  1.0430000e-02
  7.5141820e-03 -1.8959999e-02  1.0650000e-02
  7.5599998e-03 -1.9090001e-02  1.0890000e-02
  7.5831190e-03 -1.9110000e-02  1.1010000e-02
  7.6063811e-03 -1.9130001e-02  1.1060000e-02
  7.6533342e-03 -1.9280000e-02  1.1160000e-02
  7.7008698e-03 -1.9490000e-02  1.1280000e-02
  7.7490001e-03 -1.9719999e-02  1.1470000e-02
  7.7977362e-03 -1.9950001e-02  1.1680000e-02
  7.8470884e-03 -2.0220000e-02  1.1930000e-02
  7.8670047e-03 -2.0350000e-02  1.2090000e-02
  7.8870244e-03 -2.0460000e-02  1.2300000e-02
  7.9071429e-03 -2.0500001e-02  1.2580000e-02
  7.9273675e-03 -2.0439999e-02  1.2820000e-02
  7.9476926e-03 -2.0320000e-02  1.3060000e-02
  7.9681231e-03 -2.0050000e-02  1.3220000e-02
  7.9886606e-03 -1.9719999e-02  1.3150000e-02
  8.0093024e-03 -1.9590000e-02  1.2830000e-02
  8.0300523e-03 -1.9740000e-02  1.2570000e-02
  8.0509093e-03 -1.9940000e-02  1.2510000e-02
  8.1035299e-03 -2.0339999e-02  1.2500000e-02
  8.1568426e-03 -2.0719999e-02  1.2640000e-02
  8.2108611e-03 -2.1020001e-02  1.2840000e-02
  8.2656005e-03 -2.1299999e-02  1.3030000e-02
  8.3210738e-03 -2.1570001e-02  1.3260000e-02
  8.3772978e-03 -2.1830000e-02  1.3480000e-02
  8.4342863e-03 -2.2059999e-02  1.3710000e-02
  8.4920553e-03 -2.2310000e-02  1.3910000e-02
  8.5037034e-03 -2.2369999e-02  1.3950000e-02
  8.5506206e-03 -2.2600001e-02  1.4140000e-02
  8.8560004e-03 -2.3940001e-02  1.5430000e-02
  9.1840001e-03 -2.5640000e-02  1.6850000e-02
  9.5372312e-03 -2.7659999e-02  1.9130001e-02
  9.6111633e-03 -2.8080000e-02  1.9760000e-02
  9.6862502e-03 -2.8519999e-02  2.0490000e-02
  9.7625200e-03 -2.8870000e-02  2.1430001e-02
  9.8400004e-03 -2.8870000e-02  2.2580000e-02
  9.9187205e-03 -2.8419999e-02  2.3539999e-02
  9.9505624e-03 -2.8069999e-02  2.3790000e-02
  9.9987099e-03 -2.7810000e-02  2.3730000e-02
  1.0162620e-02 -2.7500000e-02  2.4070000e-02
  1.0332000e-02 -2.7790001e-02  2.3850000e-02
  1.0418820e-02 -2.8620001e-02  2.3639999e-02
  1.0507120e-02 -2.9700000e-02  2.4350001e-02
  1.0596920e-02 -3.0619999e-02  2.5189999e-02
  1.0688280e-02 -3.1190000e-02  2.6780000e-02
  1.0781220e-02 -3.1220000e-02  2.8200001e-02
