   3.5399999999999999E-004  0       0       0       0       0       0       0       0       0       0       0       0       0        6.2048964926733662E-003   4.1414239928511233E-003   2.7630973335879528E-003   1.8430203699256057E-003   1.2291052322356815E-003   8.1959243331484533E-004   5.4647893735460689E-004   3.6435663192662234E-004   2.4292102825081965E-004   1.6195473462282369E-004   1.0797310070351983E-004   7.1983523120337147E-005   4.7989663878398202E-005   3.1993399974934097E-005   2.1329060768383142E-005   1.4219432311353700E-005   9.4796467020380378E-006
   3.7500000000000001E-004  0       0       0       0       0       0       0       0       0       0       0       0       0        7.3762526225184880E-003   4.9243259824951237E-003   3.2859219750832527E-003   2.1919662666683242E-003   1.4619120815138125E-003   9.7487538382022478E-004   6.5003575457359597E-004   4.3341000549918451E-004   2.8896350082263276E-004   1.9265277942924280E-004   1.2843982488597121E-004   8.5628610832153983E-005   5.7086658281552507E-005   3.8058183186201838E-005   2.5372302806505741E-005   1.6914951096149826E-005   1.1276669846840253E-005
   3.9700000000000000E-004  0       0       0       0       0       0       0       0       0       0       0       0       0        8.7539001006654796E-003   5.8455508823828982E-003   3.9013167167414728E-003   2.6027836603528870E-003   1.7360369813053322E-003   1.1577350187162905E-003   7.7199095690250923E-004   5.1473516327149701E-004   3.4318991718327110E-004   2.2880801134912940E-004   1.5254521815735101E-004   1.0169971998134478E-004   6.7801108040649097E-005   4.5201318025822165E-005   3.0134467307473066E-005   2.0089761148274915E-005   1.3393224802575511E-005
   4.1999999999999996E-004  0       0       0       0       0       0       0       0       0       0       0       0        1.5501445926489525E-002   1.0364549295983719E-002   6.9231917038345241E-003   4.6214715537992923E-003   3.0836563454849043E-003   2.0569612602113116E-003   1.3718368970150575E-003   9.1479329683469182E-004   6.0996685184084708E-004   4.0669110684361440E-004   2.7114809406218949E-004   1.8077458707854203E-004   1.2052047610239098E-004   8.0348802613801766E-005   5.3566681572999166E-005   3.5711480109781403E-005   2.3807816529907864E-005   1.5871949185499586E-005
   4.4500000000000003E-004  0       0       0       0       0       0       0       0       0       0       0       0        1.8333197018063040E-002   1.2264501245468851E-002   8.1952428859290855E-003   5.4719222041952386E-003   3.6517001656974444E-003   2.4361365139644871E-003   1.6248336914191815E-003   1.0835526900727548E-003   7.2251530036978901E-004   4.8174216546255643E-004   3.2119047380957811E-004   2.1413988079183865E-004   1.4276565356251226E-004   9.5179654636131034E-005   6.3454243722604564E-005   4.2303333707323091E-005   2.8202451228673762E-005   1.8801734876848767E-005
   4.7099999999999996E-004  0       0       0       0       0       0       0       0       0       0       0       0        2.1668712600567047E-002   1.4505090203385421E-002   9.6965362136302146E-003   6.4761628750431626E-003   4.3226999737754649E-003   2.8841404326113104E-003   1.9238014601114734E-003   1.2829973117613332E-003   8.5553743276908139E-004   5.7044984741322271E-004   3.8034060460633441E-004   2.5357849163814297E-004   1.6906036878039564E-004   1.1271049218999815E-004   7.5141927254301964E-005   5.0095326656435971E-005   3.3397205132573029E-005   2.2264945191428071E-005
   4.9800000000000007E-004  0       0       0       0       0       0       0       0       0       0       0       0        2.5641857974536126E-002   1.7177740549487841E-002   1.1489004779598605E-002   7.6759236731336082E-003   5.1246732808497564E-003   3.4197394882080952E-003   2.2812904667295704E-003   1.5215114966967149E-003   1.0146305903885621E-003   6.7654917695611310E-004   4.5109004311278035E-004   3.0075214255182315E-004   2.0051274189250779E-004   1.3368019779852710E-004   8.9122381104909517E-005   5.9415918651319667E-005   3.9611063569540098E-005   2.6407575839798177E-005
   5.2800000000000004E-004  0       0       0       0       0       0       0       0       0       0       0       0        3.0356976658838714E-002   2.0354809391513826E-002   1.3622151800900427E-002   9.1047759414332845E-003   6.0802560243433711E-003   4.0581382747233163E-003   2.7074879437660312E-003   1.8059093820955705E-003   1.2043476144565726E-003   8.0307986847003184E-004   5.3546726175587574E-004   3.5701403656178068E-004   2.3802530352721213E-004   1.5869063468340624E-004   1.0579692609154667E-004   7.0532692135298492E-005   4.7022430734207482E-005   3.1348570175662678E-005
   5.5800000000000001E-004  0       0       0       0       0       0       0       0       0       0       0       0        3.5889215933148221E-002   2.4089853926078129E-002   1.6133255324841739E-002   1.0788281740611765E-002   7.2068083818939612E-003   4.8110529011891499E-003   3.2102683218435523E-003   2.1414689816578176E-003   1.4282198262142783E-003   9.5240176463719391E-004   6.3504799344913656E-004   4.2341577658642988E-004   2.8229961825956894E-004   1.8820973351946891E-004   1.2547761463773348E-004   8.3653726213865173E-005   5.5770045910292078E-005   3.7180430044317343E-005
   5.9099999999999995E-004  0       0       0       0       0       0       0       0       0       0       0       0        4.2066009583130830E-002   2.8269573290581142E-002   1.8947594762030229E-002   1.2677000480914491E-002   8.4715393052626799E-003   5.6566989813245745E-003   3.7751429074773702E-003   2.5185464745151867E-003   1.6798248439585596E-003   1.1202363232626863E-003   7.4698123368775618E-004   4.9805729767982317E-004   3.3206924586849727E-004   2.2139332140486321E-004   1.4760171891784049E-004   9.8403893504112088E-005   6.5603835395112816E-005   4.3736444770141618E-005
   6.2500000000000001E-004  0       0       0       0       0       0       0       0       0       0       0       0        4.9674352363542770E-002   3.3431912721938496E-002   2.2429837612535915E-002   1.5016767604520056E-002   1.0039561806195583E-002   6.7056989260525753E-003   4.4761042004053536E-003   2.9865790618501687E-003   1.9921692867234993E-003   1.3286095376848104E-003   8.8596058031090380E-004   5.9073860372713951E-004   3.9386942352636576E-004   2.6259907013628314E-004   1.7507473163556122E-004   1.1672035828635398E-004   7.7815318171540939E-005   5.1877661499197939E-005
   6.6199999999999994E-004  0       0       0       0       0       0       0       0       0       0       0        8.6154063350590962E-002   5.8402476962055527E-002   3.9373162841385451E-002   2.6446136738634291E-002   1.7719259337895730E-002   1.1852407928491003E-002   7.9192616946905433E-003   5.2873758870283453E-003   3.5284203385164232E-003   2.3538391107185857E-003   1.5699195820316782E-003   1.0469215092007442E-003   6.9808484313443474E-004   4.6545091846711726E-004   3.1032779000804048E-004   2.0689732714762639E-004   1.3793696417701667E-004   9.1960417849055290E-005   6.1308042117427184E-005
   7.0100000000000002E-004  0       0       0       0       0       0       0       0       0       0       0       0.10089761261905152        6.8600232414587431E-002   4.6341018409755755E-002   3.1168311505164709E-002   2.0902074956721535E-002   1.3989858235521988E-002   9.3511953824344605E-003   6.2451082251933597E-003   4.1682947686159950E-003   2.7810393972335975E-003   1.8549945454638724E-003   1.2370937463449588E-003   8.2492073088343096E-004   5.5003238902784574E-004   3.6672622642139725E-004   2.4450110433381583E-004   1.6300830588459900E-004   1.0867561928913261E-004   7.2451949987490909E-005
   7.4200000000000004E-004  0       0       0       0       0       0       0       0       0       0       0       0.11789687503773141        8.0436371909542476E-002   5.4464313179989600E-002   3.6689903159008747E-002   2.4631097073759777E-002   1.6497436380383604E-002   1.1032572100119464E-002   7.3703406061655947E-003   4.9203738962086616E-003   3.2832827140752562E-003   2.1902050662804466E-003   1.4607372724544207E-003   9.7409199564753367E-004   6.4951354676818411E-004   4.3306199615817634E-004   2.8873165261547720E-004   1.9249833993820997E-004   1.2833699768067578E-004   8.5560149328123543E-005
   7.8600000000000002E-004  0       0       0       0       0       0       0       0       0       0       0       0.13722778885716880        9.4000417941125528E-002   6.3821863366997744E-002   4.3072544058121852E-002   2.8951633788242392E-002   1.9407278347154326E-002   1.2985690523042596E-002   8.6783325672404998E-003   5.7950072515119185E-003   3.8675476510217268E-003   2.5802387486067529E-003   1.7209928551332920E-003   1.1476994796304478E-003   7.6529807393717136E-004   5.1027228190242651E-004   3.4021438596978394E-004   2.2682429114881430E-004   1.5122283138289968E-004   1.0081821723658599E-004
   8.3099999999999992E-004  0       0       0       0       0       0       0       0       0       0       0       0.15958884387046132       0.10983362704612779        7.4811577700730283E-002   5.0599087941264546E-002   3.4060411590518515E-002   2.2854265652821854E-002   1.5302161480918669E-002   1.0230918595313630E-002   6.8337587452872318E-003   4.5616958723522245E-003   3.0437380353740898E-003   2.0303191026157662E-003   1.3540624298494085E-003   9.0293815744211386E-004   6.0206123047104468E-004   4.0141993995280632E-004   2.6763379138021291E-004   1.7843178717975562E-004   1.1895871014733278E-004
   8.7999999999999992E-004  0       0       0       0       0       0       0       0       0       0       0       0.18368361837274641       0.12707229695315636        8.6860499216885309E-002   5.8889687344150496E-002   3.9705417279272126E-002   2.6671016494857636E-002   1.7870701942587826E-002   1.1954053428285266E-002   7.9873310163434217E-003   5.3328925993573152E-003   3.5588266933140821E-003   2.3741379908557643E-003   1.5834649214081997E-003   1.0559577571017610E-003   7.0411204567179958E-004   4.6947070864509935E-004   3.1300855847992803E-004   2.0868506565638740E-004   1.3912912224845804E-004
